dataset,id,content
Train,191_1.mp4,議員らしき人々の一部が、一人の男性を指さして非難している
Train,191_10.mp4,議場らしきところで、多くの人が大声でがなり立てている
Train,191_11.mp4,騒然とした議場で、多くの人が怒鳴り声をあげている
Train,191_12.mp4,殺気立った議場で、多くの人が騒ぎ立てている
Train,191_13.mp4,多くの議員が怒鳴り合い、議場を殺気立たせている
Train,191_3.mp4,議員の一部が、暴力に発展しそうな勢いで騒ぎ立てている
Train,191_6.mp4,騒然とした議場の各所で、人々が非難の声を上げている
Train,191_7.mp4,多くの人々が、議場の中央に向けて怒号をあげている
Train,191_8.mp4,多くの議員が怒鳴りながら、議場の一角に詰め寄っている
Train,191_9.mp4,一部の議員達が、掴みかからんばかりに激昂している
Train,192_1.mp4,青いスーツの女性が、一部のブーイングを浴びながら演説している
Train,192_2.mp4,青いスーツの女性が、批判的な人々も含めた聴衆に向けて何か力説している
Train,192_3.mp4,青いスーツの女性が、手振りを交えて勇ましく演説している
Train,192_4.mp4,議員が集まった議場で、青いスーツの女性が得意げに発言している
Train,192_5.mp4,議場の一角で、手を後ろで組んだ男性が、起立して発言している
Train,192_6.mp4,大勢の議員が、青いスーツの女性の演説に反応して笑ったりしている
Train,192_7.mp4,青いスーツの女性が、機嫌良さそうに演説している
Train,192_8.mp4,大勢の議員が、青いスーツの女性の演説に大笑いしている
Train,195_1.mp4,屋外の飲食スペースの一角で、男性が殴り合いの喧嘩をしようとしている
Train,195_2.mp4,アウトドアテーブルが並んだ一角で、二人の男性が転がって取っ組み合っている
Train,195_3.mp4,地面に転がって取っ組み合う男性らを横目に、一組の男女がその場から避難している
Train,195_4.mp4,取っ組み合った二人の男性が、もつれながら人様のテーブルに乗り上がろうとしている
Train,195_5.mp4,取っ組み合った二人の男性を、周りの人が声をあげて制止しようとしている
Train,196_10.mp4,女性がグレーシャツの男性を説得しながら、臙脂シャツの男性を背中で押しやって距離を取らせようとしている
Train,196_11.mp4,女性が、二人の男性をとりなそうとしている
Train,196_13.mp4,女性が、臙脂色のTシャツの男性を、グレーのTシャツの男性から引き離している
Train,196_14.mp4,女性が、男性二人のいざこざを執り成そうとしている
Train,196_15.mp4,男性が、顔を押さえてうめき声を上げる女性の様子を確かめようとしている
Train,196_2.mp4,臙脂のTシャツの男性が、側を通ろうとした女性に手をかけて止めている
Train,196_3.mp4,女性がスマホを背後にかばって後ずさりしている
Train,196_5.mp4,臙脂のTシャツの男性が、女性の手からペットボトルを引き抜いている
Train,196_6.mp4,女性が制止の声をあげる中、二人の男性が言い争っている
Train,196_7.mp4,二人の男性が、ゲームのコントローラーを巡って対立している
Train,196_8.mp4,立位と座位で向き合った男性が何か言い合っている
Train,197_1.mp4,カウンター周囲を回るように、女性が何か言い立てながら男性を追いかけている
Train,197_11.mp4,娘が、母親の言葉に驚いて頭に手を添えている
Train,197_12.mp4,席に着いている子供たちの後ろで、両親が何か言い合っている
Train,197_13.mp4,母親への娘の発話を食うように、父親が大きめの声で発言している
Train,197_14.mp4,母親と、母に何か言い立てる父親に挟まれた娘が、小さな声で嘆いている
Train,197_16.mp4,ソファに座っている母親が、強い口調で父親の言葉に反論している
Train,197_17.mp4,母親が父親を追いかけながら彼を責め立てている
Train,197_18.mp4,母親がカウンターに手をついて、反対側に立つ父親に厳しい言葉を浴びせている
Train,197_19.mp4,父親が、母親に数歩近づきながら、何か話しかけている
Train,197_2.mp4,カウンターに座った子供たちと、後ろを通り過ぎる父親が、他愛ない会話を交わしている
Train,197_20.mp4,母親が、困ったように立ち尽くす子供たちを気にもせず、父親を責め立てている
Train,197_22.mp4,子供たちが何か言いながら、父母を置いてリビングを出ようとしている
Train,197_23.mp4,父母が対立する中、子供たちが様子を伺いながらカウンターに着こうとしている
Train,197_24.mp4,子供たちの前で、父親と母親が口げんかしている
Train,197_25.mp4,子供たちの座るカウンター越しに、母親と父親が口げんかしている
Train,197_27.mp4,上半身をカウンターに凭せ掛けた母親と、歩き回る父親が、何か言い合っている
Train,197_28.mp4,大きな声で父親に言い募る母親に、娘がさりげなく割って入っている
Train,197_30.mp4,離れて対立する両親の間で、子供たちが何か意見している
Train,197_5.mp4,カウンターテーブルを囲んだ家族が雑談している
Train,197_7.mp4,カウンター端に凭れかかった母親が、反対端の父親に何か話しかけている
Train,197_8.mp4,カウンターの端と端に位置する両親が、何か議論している
Train,197_9.mp4,カウンターの端と端に位置する両親が、何か言い合っている
Train,198_1.mp4,ソファー前に立った女性が、対面する男性に挑発的に苛立ちをぶつけている
Train,198_2.mp4,上半身裸の男性が女性をソファーに突き飛ばし、手を上げようとしている
Train,198_3.mp4,背後から女性に蹴りを入れられた男性が、女性に襲い掛かっている
Train,198_4.mp4,ソファ上の女性が、足で抑え込んだ男性と、何か問答している
Train,198_5.mp4,ソファ上の女性が、男性に足を絡ませ抑え込もうとしている
Train,198_6.mp4,ソファで絡まり合った男女が、暴力を用いて喧嘩している
Train,200_1.mp4,二人の男性が、渡り廊下の屋根の上で格闘している
Train,201_1.mp4,後部の座席から殴り掛かられた男性が、受けて立つように加害男性に向き直っている
Train,201_2.mp4,公共の場で、二人の男性が物を投げ合って喧嘩している
Train,201_3.mp4,公共の場で、二人の男性が物をぶつけ合って争っている
Train,201_4.mp4,物を投げ合って喧嘩する男性らの周囲の人々が、顔を背けたり立ち上がったりしている
Train,203_1.mp4,長テーブルで隣り合った男性同士が、手で何か示しながら会話している
Train,203_10.mp4,番組出演者らが興奮気味に意見を戦わせている
Train,203_11.mp4,L字型のテーブルについた番組出演者らが、少々感情的に意見を述べ合っている
Train,203_12.mp4,二人の番組出演者が論戦を繰り広げている
Train,203_13.mp4,二人の番組出演者が何か議論している
Train,203_14.mp4,番組出演者らが、興奮気味に何か論じ合っている
